経営学部・政策科学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/e5/bf/3e/00_pc_ja.html,52248:観光学(GW),春セメスター,金2,OIC,山本 理佳,日本語,2
経営学部・政策科学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/0f/b7/40/00_pc_ja.html,52493:（留）日本語Ⅶ（聴解口頭a）(O1) § 52494:（留）日本語Ⅴ　聴解・口頭表現(O1),春セメスター,金2,OIC,大久保 加奈子,日本語,1
経営学部・政策科学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/12/b7/40/00_pc_ja.html,52495:（留）日本語Ⅶ（聴解口頭a）(O2) § 52496:（留）日本語Ⅴ　聴解・口頭表現(O2),春セメスター,金2,OIC,池永 智美,日本語,1
経営学部・政策科学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/15/b7/40/00_pc_ja.html,52497:（留）日本語Ⅶ（聴解口頭a）(O3) § 52498:（留）日本語Ⅴ　聴解・口頭表現(O3),春セメスター,金3,OIC,池永 智美,日本語,1
経営学部・政策科学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/24/c0/3e/00_pc_ja.html,52275:（留）日本の社会・政治(GV) § 52276:（留）日本の社会(GV),春セメスター,金4,OIC,長澤 高明,日本語,2
経営学部・政策科学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/c3/c0/3e/00_pc_ja.html,52345:現代人とヘルスケア(GV),春セメスター,金4,OIC,田畑 泉,日本語,2
経営学部・政策科学部・総合心理学部・経営学研究科・政策科学研究科,https://ct.ritsumei.ac.jp/syllabuspage/4d/9b/3d/00_pc_ja.html,50892:（教）社会科・公民科授業研究(G),春セメスター,火4,OIC,家長 隆,日本語,2
経営学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/03/c0/3e/00_pc_ja.html,52263:文芸創作論 (GV) § 52264:特殊講義（総合）(B4),春セメスター,月3,OIC,瀧本 和成,日本語,2
経営学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/f1/bf/3e/00_pc_ja.html,52253:音楽原論 (GV) § 52254:特殊講義（総合）(B2),春セメスター,月4,OIC,小寺 未知留,日本語,2
経営学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/06/c0/3e/00_pc_ja.html,52265:国際化と法(GV),春セメスター,月5,OIC,川中 啓由,日本語,2
経営学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/88/bf/3e/00_pc_ja.html,52211:災害と安全(BA),春セメスター,火2,OIC,小幡 範雄,日本語,2
経営学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/a5/c0/3e/00_pc_ja.html,52329:現代社会とボランティア (GV) § 52330:特殊講義（総合）(B8),春セメスター,火2,OIC,秋吉 恵,日本語,2
経営学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/72/c0/3e/00_pc_ja.html,52307:情報技術と社会(GV),春セメスター,火3,OIC,川合 誠,日本語,2
経営学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/09/c0/3e/00_pc_ja.html,52266:現代社会と法(GV),春セメスター,火4,OIC,二宮 周平,日本語,2
経営学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/1e/c0/3e/00_pc_ja.html,52273:社会と福祉(GV),春セメスター,木1,OIC,石倉 康次,日本語,2
経営学部・総合心理学部,https://ct.ritsumei.ac.jp/syllabuspage/c4/bf/3e/00_pc_ja.html,52236:メディアと図書館 (GV) § 52237:特殊講義（総合）(B1),春セメスター,木2,OIC,大久保 友博,日本語,2
