食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/d4/9b/3f/00_pc_ja.html,30947:専門演習Ⅳ(24),秋セメスター,水4,BKC,保井 智香子,日本語,2
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/d7/9b/3f/00_pc_ja.html,30948:専門演習Ⅳ(25),秋セメスター,水4,BKC,和田 有史,日本語,2
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/be/99/3f/00_pc_ja.html,30769:CALL２(DZ),秋セメスター,水5,BKC,大和田 和治,English (and Japanese),1
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/1b/9a/3f/00_pc_ja.html,30800:統計学入門(D9),秋セメスター,水5,BKC,増山 律子,日本語,2
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/40/99/3f/00_pc_ja.html,30727:Study Skillsα２(DC),秋セメスター,木1,BKC,前田 悦子,English (and Japanese) ,1
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/49/99/3f/00_pc_ja.html,30730:Study Skillsα２(DF),秋セメスター,木1,BKC,山本 由実,English (and Japanese) ,1
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/52/99/3f/00_pc_ja.html,30733:Study Skillsα２(DI),秋セメスター,木1,BKC,藤枝 美穂,English (and Japanese),1
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/58/99/3f/00_pc_ja.html,30735:Study Skillsα２(DK),秋セメスター,木1,BKC,清水 裕子,English (and Japanese),1
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/61/99/3f/00_pc_ja.html,30738:Study Skillsα２(DN),秋セメスター,木1,BKC,尾崎 良子,English (and Japanese),1
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/94/99/3f/00_pc_ja.html,30755:CALL２(DA),秋セメスター,木1,BKC,大和田 和治,English (and Japanese),1
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/9d/99/3f/00_pc_ja.html,30758:CALL２(DD),秋セメスター,木1,BKC,瀬戸 義隆,English (and Japanese),1
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/a6/99/3f/00_pc_ja.html,30761:CALL２(DG),秋セメスター,木1,BKC,渡辺 彰子,English (and Japanese),1
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/af/99/3f/00_pc_ja.html,30764:CALL２(DJ),秋セメスター,木1,BKC,青木 幸子,English (and Japanese),1
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/2d/9a/3f/00_pc_ja.html,30806:意思決定論(D),秋セメスター,木1,BKC,西村 直子,日本語,2
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/90/9a/3f/00_pc_ja.html,30839:食と健康(D),秋セメスター,木1,BKC,山中 祥子,日本語,2
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/30/9a/3f/00_pc_ja.html,30807:食と環境(D),秋セメスター,木2,BKC,吉積 巳貴,日本語,2
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/4e/9a/3f/00_pc_ja.html,30817:アグリビジネス(D),秋セメスター,木2,BKC,松原 豊彦,日本語,2
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/75/9a/3f/00_pc_ja.html,30830:食科学のための生物学(D1),秋セメスター,木2,BKC,増山 律子,日本語,2
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/78/9a/3f/00_pc_ja.html,30831:食科学のための生物学(D2),秋セメスター,木2,BKC,本田 智巳,日本語,2
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/3d/99/3f/00_pc_ja.html,30726:Study Skillsα２(DB),秋セメスター,木3,BKC,清水 裕子,English (and Japanese),1
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/46/99/3f/00_pc_ja.html,30729:Study Skillsα２(DE),秋セメスター,木3,BKC,前田 悦子,English (and Japanese) ,1
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/4f/99/3f/00_pc_ja.html,30732:Study Skillsα２(DH),秋セメスター,木3,BKC,瀬戸 義隆,English (and Japanese),1
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/5b/99/3f/00_pc_ja.html,30736:Study Skillsα２(DL),秋セメスター,木3,BKC,後藤 久美子,English (and Japanese),1
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/b8/99/3f/00_pc_ja.html,30767:CALL２(DM),秋セメスター,木3,BKC,大和田 和治,English (and Japanese),1
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/fc/9a/3f/00_pc_ja.html,30875:専門演習Ⅱ(01),秋セメスター,木3,BKC,天野 耕二,日本語,2
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/08/9b/3f/00_pc_ja.html,30879:専門演習Ⅱ(05),秋セメスター,木3,BKC,高田 剛司,日本語,2
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/0e/9b/3f/00_pc_ja.html,30881:専門演習Ⅱ(07),秋セメスター,木3,BKC,谷垣 和則,日本語,2
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/17/9b/3f/00_pc_ja.html,30884:専門演習Ⅱ(10),秋セメスター,木3,BKC,早川 貴,日本語,2
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/1a/9b/3f/00_pc_ja.html,30885:専門演習Ⅱ(11),秋セメスター,木3,BKC,松原 豊彦,日本語,2
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/1d/9b/3f/00_pc_ja.html,30886:専門演習Ⅱ(12),秋セメスター,木3,BKC,吉積 巳貴,日本語,2
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/23/9b/3f/00_pc_ja.html,30888:専門演習Ⅱ(14),秋セメスター,木3,BKC,阿良田 麻里子,日本語,2
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/26/9b/3f/00_pc_ja.html,30889:専門演習Ⅱ(15),秋セメスター,木3,BKC,石田 雅芳,日本語,2
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/35/9b/3f/00_pc_ja.html,30894:専門演習Ⅱ(20),秋セメスター,木3,BKC,YOTOVA MARIA IVANOVA,日本語,2
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/38/9b/3f/00_pc_ja.html,30895:専門演習Ⅱ(21),秋セメスター,木3,BKC,國枝 里美,日本語,2
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/84/9a/3f/00_pc_ja.html,30835:おいしさの調理学(D4),秋セメスター,木3-4,BKC/BKC,山中 祥子,日本語,2
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/eb/99/3f/00_pc_ja.html,30784:中国語展開２(DA),秋セメスター,木4,BKC,張 黎,日本語と中国語を併用,1
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/ee/99/3f/00_pc_ja.html,30785:中国語展開２(DB),秋セメスター,木4,BKC,馬 小菲,日本語と中国語を併用,1
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/f1/99/3f/00_pc_ja.html,30786:中国語展開２(DC),秋セメスター,木4,BKC,呉 英玉,日本語と中国語を併用,1
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/00/9a/3f/00_pc_ja.html,30791:朝鮮語展開２(DB),秋セメスター,木4,BKC,李 雨洲,日本語,1
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/0c/9a/3f/00_pc_ja.html,30795:イタリア語展開２(DA),秋セメスター,木4,BKC,RANA GABRIELLA,外国語教育科目,1
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/8f/9b/3f/00_pc_ja.html,30924:専門演習Ⅳ(01),秋セメスター,木4,BKC,天野 耕二,日本語,2
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/9e/9b/3f/00_pc_ja.html,30929:専門演習Ⅳ(06),秋セメスター,木4,BKC,高田 剛司,日本語,2
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/a4/9b/3f/00_pc_ja.html,30931:専門演習Ⅳ(08),秋セメスター,木4,BKC,谷垣 和則,日本語,2
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/b0/9b/3f/00_pc_ja.html,30935:専門演習Ⅳ(12),秋セメスター,木4,BKC,早川 貴,日本語,2
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/b3/9b/3f/00_pc_ja.html,30936:専門演習Ⅳ(13),秋セメスター,木4,BKC,松原 豊彦,日本語,2
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/b6/9b/3f/00_pc_ja.html,30937:専門演習Ⅳ(14),秋セメスター,木4,BKC,吉積 巳貴,日本語,2
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/bc/9b/3f/00_pc_ja.html,30939:専門演習Ⅳ(16),秋セメスター,木4,BKC,阿良田 麻里子,日本語,2
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/bf/9b/3f/00_pc_ja.html,30940:専門演習Ⅳ(17),秋セメスター,木4,BKC,石田 雅芳,日本語,2
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/cb/9b/3f/00_pc_ja.html,30944:専門演習Ⅳ(21),秋セメスター,木4,BKC,YOTOVA MARIA IVANOVA,日本語,2
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/ce/9b/3f/00_pc_ja.html,30945:専門演習Ⅳ(22),秋セメスター,木4,BKC,國枝 里美,日本語,2
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/8a/9a/3f/00_pc_ja.html,30837:食品学(D),秋セメスター,木4-5,BKC/BKC,増山 律子,日本語,2
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/a4/97/3f/00_pc_ja.html,30590:English for Career Development(DY),秋セメスター,木5,BKC,瀬戸 義隆,English (and Japanese),1
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/34/99/3f/00_pc_ja.html,30723:ガストロノミックスタディプロジェクトⅢ(D3),秋セメスター,木5,BKC,荒木 一視,日本語,2
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/64/99/3f/00_pc_ja.html,30739:Study Skillsα２(DZ),秋セメスター,木5,BKC,渡辺 彰子,English (and Japanese),1
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/27/9a/3f/00_pc_ja.html,30804:マネジメント論(D),秋セメスター,金1,BKC,小沢 道紀,日本語,2
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/42/9a/3f/00_pc_ja.html,30813:国際経済学(D),秋セメスター,金1,BKC,谷垣 和則,日本語,2
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/69/9a/3f/00_pc_ja.html,30826:食のエリアスタディⅡ(D),秋セメスター,金1,BKC,石田 雅芳,日本語,2
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/a8/9a/3f/00_pc_ja.html,30847:Gastronomic SciencesⅡ(D),秋セメスター,金1,BKC,YOTOVA MARIA IVANOVA,英語,2
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/1e/9a/3f/00_pc_ja.html,30801:食科学概論(D),秋セメスター,金2,BKC,安井 大輔,日本語,2
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/51/9a/3f/00_pc_ja.html,30818:消費者行動分析(D),秋セメスター,金2,BKC,松波 晴人,日本語,2
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/43/99/3f/00_pc_ja.html,30728:Study Skillsα２(DD),秋セメスター,金3,BKC,サバティニ 容子,English (and Japanese) ,1
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/4c/99/3f/00_pc_ja.html,30731:Study Skillsα２(DG),秋セメスター,金3,BKC,岡田 悠佑,English (and Japanese) ,1
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/55/99/3f/00_pc_ja.html,30734:Study Skillsα２(DJ),秋セメスター,金3,BKC,岡田 律子,English (and Japanese),1
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/5e/99/3f/00_pc_ja.html,30737:Study Skillsα２(DM),秋セメスター,金3,BKC,瀬戸 義隆,English (and Japanese),1
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/67/99/3f/00_pc_ja.html,30740:Study Skillsβ２(DA),秋セメスター,金3,BKC,POND CHRISTOPHER,English,1
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/6d/99/3f/00_pc_ja.html,30742:Study Skillsβ２(DC),秋セメスター,金3,BKC,TOWNSEND NAKAI LEON,English,1
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/76/99/3f/00_pc_ja.html,30745:Study Skillsβ２(DF),秋セメスター,金3,BKC,ANDERSSON SHAWN,English,1
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/7f/99/3f/00_pc_ja.html,30748:Study Skillsβ２(DI),秋セメスター,金3,BKC,MARX NICHOLAS DANIEL,English,1
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/85/99/3f/00_pc_ja.html,30750:Study Skillsβ２(DK),秋セメスター,金3,BKC,RIES TINA ADRIANA,English,1
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/3f/9a/3f/00_pc_ja.html,30812:食と現代社会(D),秋セメスター,金3,BKC,安井 大輔,日本語,2
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/9c/9a/3f/00_pc_ja.html,30843:総合講義Ⅰ（日本の食と経済）(D),秋セメスター,金4,BKC,木村 裕樹,日本語,2
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/9f/9a/3f/00_pc_ja.html,30844:総合講義Ⅱ（食ビジネスの国際展開）(D),秋セメスター,金4,BKC,谷垣 和則,日本語,2
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/a2/9a/3f/00_pc_ja.html,30845:総合講義Ⅲ（食とジャーナリズム）(D),秋セメスター,金4,BKC,井澤 裕司,日本語,2
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/99/9a/3f/00_pc_ja.html,30842:食行動科学(D2),秋セメスター,金4-5,BKC/BKC,和田 有史,日本語,2
食マネジメント学部,https://ct.ritsumei.ac.jp/syllabuspage/7a/97/3f/00_pc_ja.html,30576:English Workshop(DY),秋セメスター,金5,BKC,POND CHRISTOPHER,English (and Japanese),1
食マネジメント学部・情報理工学部,https://ct.ritsumei.ac.jp/syllabuspage/9d/bc/3e/00_pc_ja.html,30255:論理と思考(C),秋セメスター,月4,BKC,山口 尚,日本語,2
食マネジメント学部・情報理工学部・生命科学部・薬学部,https://ct.ritsumei.ac.jp/syllabuspage/39/bd/3e/00_pc_ja.html,30311:現代の国際関係と日本(C),秋セメスター,火4,BKC,山川 卓,日本語,2
食マネジメント学部・生命科学部・薬学部・スポーツ健康科学部,https://ct.ritsumei.ac.jp/syllabuspage/82/bc/3e/00_pc_ja.html,30246:人間性と倫理(M),秋セメスター,火4,BKC,平尾 昌宏,日本語,2
食マネジメント学部・生命科学部・薬学部・スポーツ健康科学部,https://ct.ritsumei.ac.jp/syllabuspage/a0/bc/3e/00_pc_ja.html,30256:社会思想史(G1),秋セメスター,木3,BKC,松永 歩,日本語,2
食マネジメント研究科,https://ct.ritsumei.ac.jp/syllabuspage/1a/bd/40/00_pc_ja.html,80788:食の公共政策特論 (D),秋セメスター,月1,BKC,天野 耕二、吉積 巳貴,日本語,2
食マネジメント研究科,https://ct.ritsumei.ac.jp/syllabuspage/65/bd/40/00_pc_ja.html,80813:研究演習Ⅱ (03),秋セメスター,月2,BKC,阿良田 麻里子,日本語,2
食マネジメント研究科,https://ct.ritsumei.ac.jp/syllabuspage/fc/bc/40/00_pc_ja.html,80778:経営戦略特論 (D),秋セメスター,月3,BKC,太田 達,日本語,2
食マネジメント研究科,https://ct.ritsumei.ac.jp/syllabuspage/f9/bc/40/00_pc_ja.html,80777:ファイナンス特論 (D),秋セメスター,月5,BKC,井澤 裕司,日本語,2
食マネジメント研究科,https://ct.ritsumei.ac.jp/syllabuspage/a4/bd/40/00_pc_ja.html,80834:特別講義Ⅱ (D),秋セメスター,月6,BKC,谷垣 和則、南 直人、YOTOVA MARIA IVANOVA,日本語,2
食マネジメント研究科,https://ct.ritsumei.ac.jp/syllabuspage/f6/bc/40/00_pc_ja.html,80776:食料経済学特論 (D),秋セメスター,火1,BKC,新山 陽子,日本語,2
食マネジメント研究科,https://ct.ritsumei.ac.jp/syllabuspage/ce/bd/40/00_pc_ja.html,80848:特別研究Ⅱ (04),秋セメスター,火1,BKC,金井 壽宏,日本語,2
食マネジメント研究科,https://ct.ritsumei.ac.jp/syllabuspage/6e/bd/40/00_pc_ja.html,80816:研究演習Ⅱ (06),秋セメスター,火3,BKC,金井 壽宏,日本語,2
食マネジメント研究科,https://ct.ritsumei.ac.jp/syllabuspage/a7/bd/40/00_pc_ja.html,80835:特別講義Ⅲ (D),秋セメスター,火6,BKC,田中 浩子、増山 律子、和田 有史,日本語,2
食マネジメント研究科,https://ct.ritsumei.ac.jp/syllabuspage/11/bd/40/00_pc_ja.html,80785:比較食文化特論 (D),秋セメスター,水1,BKC,阿良田 麻里子、YOTOVA MARIA IVANOVA,日本語,2
食マネジメント研究科,https://ct.ritsumei.ac.jp/syllabuspage/ff/bc/40/00_pc_ja.html,80779:食サービスマネジメント特論 (D),秋セメスター,水2,BKC,小沢 道紀、田中 浩子、野中 朋美,日本語,2
食マネジメント研究科,https://ct.ritsumei.ac.jp/syllabuspage/14/bd/40/00_pc_ja.html,80786:食の社会学特論 (D),秋セメスター,水2,BKC,安井 大輔,日本語,2
食マネジメント研究科,https://ct.ritsumei.ac.jp/syllabuspage/02/bd/40/00_pc_ja.html,80780:食のリスクマネジメント特論 (D),秋セメスター,水3,BKC,新山 陽子,日本語,2
食マネジメント研究科,https://ct.ritsumei.ac.jp/syllabuspage/74/bd/40/00_pc_ja.html,80818:研究演習Ⅱ (08),秋セメスター,水3,BKC,谷垣 和則,日本語,2
食マネジメント研究科,https://ct.ritsumei.ac.jp/syllabuspage/95/bd/40/00_pc_ja.html,80829:研究演習Ⅱ (19),秋セメスター,水4,BKC,安井 大輔,日本語,2
食マネジメント研究科,https://ct.ritsumei.ac.jp/syllabuspage/f0/bc/40/00_pc_ja.html,80774:行動経済学特論 (D),秋セメスター,水5,BKC,井澤 裕司、西村 直子,日本語,2
食マネジメント研究科,https://ct.ritsumei.ac.jp/syllabuspage/71/bd/40/00_pc_ja.html,80817:研究演習Ⅱ (07),秋セメスター,水5,BKC,田中 浩子,日本語,2
食マネジメント研究科,https://ct.ritsumei.ac.jp/syllabuspage/77/bd/40/00_pc_ja.html,80819:研究演習Ⅱ (09),秋セメスター,水6,BKC,西村 直子,日本語,2
食マネジメント研究科,https://ct.ritsumei.ac.jp/syllabuspage/89/bd/40/00_pc_ja.html,80825:研究演習Ⅱ (15),秋セメスター,水6,BKC,和田 有史,日本語,2
食マネジメント研究科,https://ct.ritsumei.ac.jp/syllabuspage/92/bd/40/00_pc_ja.html,80828:研究演習Ⅱ (18),秋セメスター,水6,BKC,野中 朋美,日本語,2
食マネジメント研究科,https://ct.ritsumei.ac.jp/syllabuspage/17/bd/40/00_pc_ja.html,80787:フードクリティーク特論 (D),秋セメスター,木2,BKC,石田 雅芳,日本語,2
食マネジメント研究科,https://ct.ritsumei.ac.jp/syllabuspage/7a/bd/40/00_pc_ja.html,80820:研究演習Ⅱ (10),秋セメスター,木2,BKC,早川 貴,日本語,2
食マネジメント研究科,https://ct.ritsumei.ac.jp/syllabuspage/7d/bd/40/00_pc_ja.html,80821:研究演習Ⅱ (11),秋セメスター,木3,BKC,増山 律子,日本語,2
食マネジメント研究科,https://ct.ritsumei.ac.jp/syllabuspage/86/bd/40/00_pc_ja.html,80824:研究演習Ⅱ (14),秋セメスター,木5,BKC,吉積 巳貴,日本語,2
食マネジメント研究科,https://ct.ritsumei.ac.jp/syllabuspage/05/bd/40/00_pc_ja.html,80781:商品開発特論Ⅰ (D),秋セメスター,金2,BKC,國枝 里美,日本語,2
食マネジメント研究科,https://ct.ritsumei.ac.jp/syllabuspage/08/bd/40/00_pc_ja.html,80782:商品開発特論Ⅱ (D),秋セメスター,金3,BKC,早川 貴、増山 律子,日本語,2
